x,y,count
17,47,2351487
17,48,2354232
17,49,2352589
17,50,2348799
17,51,2353520
17,52,2353173
17,53,2352399
17,54,2352494
17,55,2351608
17,56,2349602
17,57,2349926
17,58,2355009
17,59,2354291
17,60,2357813
17,61,2360829
17,62,2357736
17,63,2358056
17,64,2356928
17,65,2357260
17,66,2356873
17,67,2359012
17,68,2355646
17,69,2356625
17,70,2356434
17,71,2356590
17,72,2353987
17,73,2352030
17,74,2348612
17,75,2347698
17,76,2349449
17,77,2349965
17,78,2352077
17,79,2353204
17,80,2353234
17,81,2353453
17,82,2352263
17,83,2350635
17,84,2352392
17,85,2352217
17,86,2350703
17,87,2351692
17,88,2351756
17,89,2353549
17,90,2350145
17,91,2346899
17,92,2347505
17,93,2348005
17,94,2349561
17,95,2349769
17,96,2349095
17,97,2346179
17,98,2345261
17,99,1466093
18,0,1505823
18,1,2411598
18,2,2413318
18,3,2409151
18,4,2404621
18,5,2404816
18,6,2407543
18,7,2407680
18,8,2406549
18,9,2409367
18,10,2407493
18,11,2408491
18,12,2407079
18,13,2408433
18,14,2409246
18,15,2407424
18,16,2406409
18,17,2403719
18,18,2406034
18,19,2404477
18,20,2404983
18,21,2404161
18,22,2405813
18,23,2401770
18,24,2400554
18,25,2397174
18,26,2390301
18,27,2388609
18,28,2386637
18,29,2381540
18,30,2379260
18,31,2378658
18,32,2374356
18,33,2371075
18,34,2367816
18,35,2366404
18,36,2364805
18,37,2361662
18,38,2358157
18,39,2356234
18,40,2355949
18,41,2354627
18,42,2352576
18,43,2354723
18,44,2354376
18,45,2354601
18,46,2351391
18,47,2350767
18,48,2352674
18,49,2350503
18,50,2353413
18,51,2350475
18,52,2352583
18,53,2351266
18,54,2350486
18,55,2351426
18,56,2351108
18,57,2353478
18,58,2355921
18,59,2357696
18,60,2359716
18,61,2361213
18,62,2362862
18,63,2360259
18,64,2358510
18,65,2357456
18,66,2357301
18,67,2357873
18,68,2357785
18,69,2355176
18,70,2358115
18,71,2356393
18,72,2350573
18,73,2348813
18,74,2350053
18,75,2347231
18,76,2348140
18,77,2351035
18,78,2351896
18,79,2354198
18,80,2355792
18,81,2354766
18,82,2351731
18,83,2351683
18,84,2351214
18,85,2354316
18,86,2351947
18,87,2349583
18,88,2352123
18,89,2352798
18,90,2347432
18,91,2348502
18,92,2344465
18,93,2345243
18,94,2345425
18,95,2346786
18,96,2346294
18,97,2345469
18,98,2344726
18,99,1465352
19,0,1506306
19,1,2410452
19,2,2414350
19,3,2412602
19,4,2411595
19,5,2411820
19,6,2410787
19,7,2408878
19,8,2411151
19,9,2411207
19,10,2410345
19,11,2410364
19,12,2408698
19,13,2406843
19,14,2405296
19,15,2405594
19,16,2405655
19,17,2404276
19,18,2404693
19,19,2404007
19,20,2403232
19,21,2405510
19,22,2403519
19,23,2403452
19,24,2401816
19,25,2396759
19,26,2394012
19,27,2389944
19,28,2385898
19,29,2382151
19,30,2378869
19,31,2376005
19,32,2374679
19,33,2373704
19,34,2369899
19,35,2365732
19,36,2364129
19,37,2361609
19,38,2358257
19,39,2356527
19,40,2356353
19,41,2353352
19,42,2349286
19,43,2350562
19,44,2351826
19,45,2349392
19,46,2350391
19,47,2350883
19,48,2349071
19,49,2351392
19,50,2353054
19,51,2349481
19,52,2348529
19,53,2349607
19,54,2348967
19,55,2348240
19,56,2350255
19,57,2350986
19,58,2357379
19,59,2356671
19,60,2360643
19,61,2361346
19,62,2362293
19,63,2358663
19,64,2354484
19,65,2355132
19,66,2359028
19,67,2358844
19,68,2358971
19,69,2357987
19,70,2356776
19,71,2357828
19,72,2351135
19,73,2347875
19,74,2347731
19,75,2347148
19,76,2350494
19,77,2351925
19,78,2352284
19,79,2353711
19,80,2355868
19,81,2354591
19,82,2355332
19,83,2353594
19,84,2355633
19,85,2352724
19,86,2349930
19,87,2351334
19,88,2350101
19,89,2348307
19,90,2349664
19,91,2347934
19,92,2346887
19,93,2344378
19,94,2344354
19,95,2344240
19,96,2344750
19,97,2345307
19,98,2344557
19,99,1465312
20,0,1507764
20,1,2412290
20,2,2413969
20,3,2413164
20,4,2412788
20,5,2409957
20,6,2410219
20,7,2414122
20,8,2410683
20,9,2409723
20,10,2412447
20,11,2412638
20,12,2412260
20,13,2407120
20,14,2406843
20,15,2407298
20,16,2405909
20,17,2403131
20,18,2405150
20,19,2402667
20,20,2403846
20,21,2402856
20,22,2405776
20,23,2407919
20,24,2406702
20,25,2402717
20,26,2395859
20,27,2392075
20,28,2388008
20,29,2382039
20,30,2380932
20,31,2376743
20,32,2376826
20,33,2371794
20,34,2368905
20,35,2365185
20,36,2362211
20,37,2361119
20,38,2355709
20,39,2352053
20,40,2350682
20,41,2347450
20,42,2350511
20,43,2349277
20,44,2350961
20,45,2347300
20,46,2349391
20,47,2351244
20,48,2350278
20,49,2348783
20,50,2349355
20,51,2348315
20,52,2347595
20,53,2347045
20,54,2345381
20,55,2345694
20,56,2350962
20,57,2354690
20,58,2356514
20,59,2359130
20,60,2364644
20,61,2366155
20,62,2361378
20,63,2359286
20,64,2357954
20,65,2355005
20,66,2359638
20,67,2360739
20,68,2360487
20,69,2359428
20,70,2357274
20,71,2356968
20,72,2351878
20,73,2347066
20,74,2347625
20,75,2350854
20,76,2350673
20,77,2352888
20,78,2353878
20,79,2356037
20,80,2356456
20,81,2359327
20,82,2356055
20,83,2355774
20,84,2353499
20,85,2354043
20,86,2353294
20,87,2351930
20,88,2349008
20,89,2351826
20,90,2352142
20,91,2350103
20,92,2348361
20,93,2350079
20,94,2346059
20,95,2345418
20,96,2343181
20,97,2346939
20,98,2344519
20,99,1465535
21,0,1509622
21,1,2414769
21,2,2413661
21,3,2412026
21,4,2411317
21,5,2410948
21,6,2413363
21,7,2411721
21,8,2411801
21,9,2410060
21,10,2408889
21,11,2412863
21,12,2413386
21,13,2410717
21,14,2409715
21,15,2410142
21,16,2407500
21,17,2405493
21,18,2407121
21,19,2405118
21,20,2403090
21,21,2406591
21,22,2407442
21,23,2408348
21,24,2410529
21,25,2402893
21,26,2396908
21,27,2393864
21,28,2389935
21,29,2385629
21,30,2378700
21,31,2377979
21,32,2374588
21,33,2368966
21,34,2365380
21,35,2363402
21,36,2362878
21,37,2357388
21,38,2358430
21,39,2352826
21,40,2350724
21,41,2347013
21,42,2348167
21,43,2349457
21,44,2349546
21,45,2351562
21,46,2350049
21,47,2349784
21,48,2351380
21,49,2348443
21,50,2344847
21,51,2346842
21,52,2347291
21,53,2347988
21,54,2344987
21,55,2347571
21,56,2346855
21,57,2353067
21,58,2358162
21,59,2364341
21,60,2369122
21,61,2369621
21,62,2364667
21,63,2359423
21,64,2360422
21,65,2358843
21,66,2360551
21,67,2361797
21,68,2365972
21,69,2362157
21,70,2360472
21,71,2357073
21,72,2352089
21,73,2346055
21,74,2350546
21,75,2353421
21,76,2350209
21,77,2352796
21,78,2355659
21,79,2357064
21,80,2358053
21,81,2356366
21,82,2354622
21,83,2353216
21,84,2354879
21,85,2354606
21,86,2351906
21,87,2354000
21,88,2353456
21,89,2352771
21,90,2346997
21,91,2348972
21,92,2350125
21,93,2349986
21,94,2349952
21,95,2347969
21,96,2346301
21,97,2343464
21,98,2344354
21,99,1466535
22,0,1510126
22,1,2414722
22,2,2414185
22,3,2410867
22,4,2412562
22,5,2412224
22,6,2413767
22,7,2412908
22,8,2413219
22,9,2412605
22,10,2409699
22,11,2410018
22,12,2414161
22,13,2412251
22,14,2411374
22,15,2411519
22,16,2411096
22,17,2410767
22,18,2408992
22,19,2408512
22,20,2408251
22,21,2405605
22,22,2407884
22,23,2411758
22,24,2407808
22,25,2403805
22,26,2399829
22,27,2395110
22,28,2390490
22,29,2384950
22,30,2381910
22,31,2377882
22,32,2371278
22,33,2366612
22,34,2363408
22,35,2362158
22,36,2359524
22,37,2359796
22,38,2354975
22,39,2351843
22,40,2350006
22,41,2347613
22,42,2348132
22,43,2344838
22,44,2348539
22,45,2346760
22,46,2349683
22,47,2349952
22,48,2353715
22,49,2348345
22,50,2348220
22,51,2347916
22,52,2347735
22,53,2351493
22,54,2347010
22,55,2348135
22,56,2347108
22,57,2349579
22,58,2356652
22,59,2364674
22,60,2364570
22,61,2365438
22,62,2362054
22,63,2358575
22,64,2353305
22,65,2359075
22,66,2359844
22,67,2362639
22,68,2365268
22,69,2361017
22,70,2357060
22,71,2351277
22,72,2350055
22,73,2350461
22,74,2350108
22,75,2353400
22,76,2353444
22,77,2356301
22,78,2357540
22,79,2356112
22,80,2355803
22,81,2354733
22,82,2353475
22,83,2351929
22,84,2350141
22,85,2352408
22,86,2352080
22,87,2349553
22,88,2352087
22,89,2349888
22,90,2348331
22,91,2349067
22,92,2348255
22,93,2349183
22,94,2348309
22,95,2348910
22,96,2346317
22,97,2346449
22,98,2345604
22,99,1466905
23,0,1512504
23,1,2415887
23,2,2413158
23,3,2416031
23,4,2409499
23,5,2413691
23,6,2411933
23,7,2416279
23,8,2415271
23,9,2414144
23,10,2412952
23,11,2414222
23,12,2413466
23,13,2409751
23,14,2408570
23,15,2411752
23,16,2409507
23,17,2411725
23,18,2408918
23,19,2411014
23,20,2412102
23,21,2410194
23,22,2409764
23,23,2408676
23,24,2408048
23,25,2403361
23,26,2401661
23,27,2396678
23,28,2391660
23,29,2388942
23,30,2380683
23,31,2376386
23,32,2371570
23,33,2364645
23,34,2359812
23,35,2354665
23,36,2353641
23,37,2356466
23,38,2358232
23,39,2352713
23,40,2348421
23,41,2349798
23,42,2347672
23,43,2346007
23,44,2344917
23,45,2344823
23,46,2343563
23,47,2348200
23,48,2349238
23,49,2352312
23,50,2351426
23,51,2350566
23,52,2351315
23,53,2354024
23,54,2352130
23,55,2350129
23,56,2353415
23,57,2351290
23,58,2357169
23,59,2362304
23,60,2360392
23,61,2361346
23,62,2356906
23,63,2353521
23,64,2353792
23,65,2358338
23,66,2357813
23,67,2359500
23,68,2362051
23,69,2360196
23,70,2356791
23,71,2351074
23,72,2348578
23,73,2352094
23,74,2353312
23,75,2354624
23,76,2355840
23,77,2354339
23,78,2356011
23,79,2354644
23,80,2352747
23,81,2351560
23,82,2351297
23,83,2348619
23,84,2349359
23,85,2349175
23,86,2347762
23,87,2348119
23,88,2351471
23,89,2353354
23,90,2352374
23,91,2353529
23,92,2351953
23,93,2348701
23,94,2347763
23,95,2347943
23,96,2347579
23,97,2344806
23,98,2346121
23,99,1466986
24,0,1513088
24,1,2419997
24,2,2416387
24,3,2417289
24,4,2412517
24,5,2416013
24,6,2415333
24,7,2414041
24,8,2417361
24,9,2416958
24,10,2415747
24,11,2415251
24,12,2412813
24,13,2411527
24,14,2411897
24,15,2410364
24,16,2413446
24,17,2409393
24,18,2413083
24,19,2414055
24,20,2414766
24,21,2410017
24,22,2408331
24,23,2406174
24,24,2405203
24,25,2401703
24,26,2399798
24,27,2397008
24,28,2390632
24,29,2384272
24,30,2381008
24,31,2375430
24,32,2367795
24,33,2361766
24,34,2354717
24,35,2352521
24,36,2351546
24,37,2353781
24,38,2353312
24,39,2346529
24,40,2346204
24,41,2347542
24,42,2345877
24,43,2345338
24,44,2346962
24,45,2343425
24,46,2348435
24,47,2348776
24,48,2349222
24,49,2355651
24,50,2355375
24,51,2354325
24,52,2349228
24,53,2350553
24,54,2353690
24,55,2356251
24,56,2354171
24,57,2356903
24,58,2357776
24,59,2357672
24,60,2357439
24,61,2356009
24,62,2355712
24,63,2352857
24,64,2356925
24,65,2357493
24,66,2358563
24,67,2357108
24,68,2356926
24,69,2357216
24,70,2352400
24,71,2350791
24,72,2350089
24,73,2353085
24,74,2355641
24,75,2355656
24,76,2356800
24,77,2354453
24,78,2354124
24,79,2353781
24,80,2353476
24,81,2350967
24,82,2346847
24,83,2349217
24,84,2349089
24,85,2349860
24,86,2349016
24,87,2349032
24,88,2351437
24,89,2351937
24,90,2353913
24,91,2353555
24,92,2352183
24,93,2348066
24,94,2348602
24,95,2349972
24,96,2348348
24,97,2345288
24,98,2345239
24,99,1467304
25,0,1513358
25,1,2419204
25,2,2418376
25,3,2415893
25,4,2415601
25,5,2414512
25,6,2417543
25,7,2418034
25,8,2420064
25,9,2418466
25,10,2418327
25,11,2418008
25,12,2413647
25,13,2412139
25,14,2410264
25,15,2414298
25,16,2412162
25,17,2413833
25,18,2414176
25,19,2416998
25,20,2415626
25,21,2414670
25,22,2411814
25,23,2407270
25,24,2404809
25,25,2403608
25,26,2399900
25,27,2396258
25,28,2389638
25,29,2387472
25,30,2379943
25,31,2372917
25,32,2367463
25,33,2361323
25,34,2352767
25,35,2348235
25,36,2347368
25,37,2350429
25,38,2350519
25,39,2347115
25,40,2347371
25,41,2345238
25,42,2345794
25,43,2345295
25,44,2346392
25,45,2346315
25,46,2349266
25,47,2350701
25,48,2354115
25,49,2354570
25,50,2356772
25,51,2355010
25,52,2352673
25,53,2350935
25,54,2354852
25,55,2359259
25,56,2357221
25,57,2359754
25,58,2359404
25,59,2358714
25,60,2354638
25,61,2352629
25,62,2356582
25,63,2355245
25,64,2353090
25,65,2359462
25,66,2357980
25,67,2356257
25,68,2358777
25,69,2353656
25,70,2351139
25,71,2355566
25,72,2356330
25,73,2357775
25,74,2357117
25,75,2355909
25,76,2358777
25,77,2353317
25,78,2354378
25,79,2351686
25,80,2351708
25,81,2351389
25,82,2345893
25,83,2347327
25,84,2348129
25,85,2348718
25,86,2348746
25,87,2347168
25,88,2345825
25,89,2348540
25,90,2351147
25,91,2353570
25,92,2352008
25,93,2350968
25,94,2348182
25,95,2350427
25,96,2348025
25,97,2346910
25,98,2344259
25,99,1466527
26,0,1511874
26,1,2416784
26,2,2418549
26,3,2418469
26,4,2418866
26,5,2416598
26,6,2419173
26,7,2421732
26,8,2420538
26,9,2420243
26,10,2420215
26,11,2421168
26,12,2415901
26,13,2415564
26,14,2413945
26,15,2417429
26,16,2418797
26,17,2416207
26,18,2415649
26,19,2419352
26,20,2415480
26,21,2415600
26,22,2410676
26,23,2412232
26,24,2408471
26,25,2404538
26,26,2403211
26,27,2393107
26,28,2393096
26,29,2384107
26,30,2377774
26,31,2372892
26,32,2365334
26,33,2357354
26,34,2350704
26,35,2343684
26,36,2345116
26,37,2343303
26,38,2344823
26,39,2345746
26,40,2346026
26,41,2347189
26,42,2348743
26,43,2348241
26,44,2345275
26,45,2348508
26,46,2348248
26,47,2351098
26,48,2352910
26,49,2357767
26,50,2358292
26,51,2357891
26,52,2354784
26,53,2356828
26,54,2355103
26,55,2359978
26,56,2360452
26,57,2361001
26,58,2362186
26,59,2361912
26,60,2354366
26,61,2354453
26,62,2354738
26,63,2351408
26,64,2352143
26,65,2356461
26,66,2359681
26,67,2359091
26,68,2357434
26,69,2357483
26,70,2359661
26,71,2361241
26,72,2363316
26,73,2362568
26,74,2359784
26,75,2358836
26,76,2356177
26,77,2357239
26,78,2352669
26,79,2350196
26,80,2350481
26,81,2349038
26,82,2345958
26,83,2346092
26,84,2348975
26,85,2348763
26,86,2347203
26,87,2347191
26,88,2344502
26,89,2350372
26,90,2348337
26,91,2350488
26,92,2348784
26,93,2351005
26,94,2350780
26,95,2349422
26,96,2349366
26,97,2347702
26,98,2348206
26,99,1466766
27,0,1511942
27,1,2420844
27,2,2419568
27,3,2418534
27,4,2421944
27,5,2420289
27,6,2421485
27,7,2421344
27,8,2421821
27,9,2421245
27,10,2422696
27,11,2419020
27,12,2422065
27,13,2418648
27,14,2418427
27,15,2417027
27,16,2418773
27,17,2417292
27,18,2421167
27,19,2419914
27,20,2419262
27,21,2416782
27,22,2415251
27,23,2410389
27,24,2408720
27,25,2406337
27,26,2401538
27,27,2398328
27,28,2391953
27,29,2387403
27,30,2378554
27,31,2370514
27,32,2361444
27,33,2354673
27,34,2345992
27,35,2339563
27,36,2339412
27,37,2341296
27,38,2341925
27,39,2339175
27,40,2340417
27,41,2344602
27,42,2347301
27,43,2347301
27,44,2348336
27,45,2350425
27,46,2348024
27,47,2349630
27,48,2352960
27,49,2355527
27,50,2356448
27,51,2360239
27,52,2357907
27,53,2355676
27,54,2357596
27,55,2357141
27,56,2358528
27,57,2364636
27,58,2361256
27,59,2358718
27,60,2358503
27,61,2354514
27,62,2350993
27,63,2347841
27,64,2350646
27,65,2353338
27,66,2355653
27,67,2356991
27,68,2356218
27,69,2357830
27,70,2360841
27,71,2362294
27,72,2364089
27,73,2362308
27,74,2360405
27,75,2359512
27,76,2358196
27,77,2356709
27,78,2353162
27,79,2352653
27,80,2349390
27,81,2349585
27,82,2349542
27,83,2346637
27,84,2346521
27,85,2348102
27,86,2347011
27,87,2343649
27,88,2346554
27,89,2345875
27,90,2345818
27,91,2347114
27,92,2347982
27,93,2348372
27,94,2347103
27,95,2349050
27,96,2347011
27,97,2348215
27,98,2346839
27,99,1465733
28,0,1511853
28,1,2419635
28,2,2420072
28,3,2418915
28,4,2419651
28,5,2423394
28,6,2422493
28,7,2423568
28,8,2422751
28,9,2421668
28,10,2422630
28,11,2423252
28,12,2420849
28,13,2420677
28,14,2419210
28,15,2418441
28,16,2418196
28,17,2416128
28,18,2417917
28,19,2418747
28,20,2415359
28,21,2417448
28,22,2414801
28,23,2414143
28,24,2409028
28,25,2407147
28,26,2407466
28,27,2400983
28,28,2395981
28,29,2388567
28,30,2380186
28,31,2368690
28,32,2362064
28,33,2352781
28,34,2341971
28,35,2338803
28,36,2337364
28,37,2336105
28,38,2340093
28,39,2338756
28,40,2338345
28,41,2341824
28,42,2343705
28,43,2346415
28,44,2348982
28,45,2348831
28,46,2351310
28,47,2352620
28,48,2355685
28,49,2356337
28,50,2359734
28,51,2361526
28,52,2359801
28,53,2360321
28,54,2357368
28,55,2358598
28,56,2361242
28,57,2358973
28,58,2361768
28,59,2362796
28,60,2358691
28,61,2353303
28,62,2350026
28,63,2348814
28,64,2347585
28,65,2353171
28,66,2352931
28,67,2356197
28,68,2354792
28,69,2358445
28,70,2359408
28,71,2364189
28,72,2366233
28,73,2363171
28,74,2362089
28,75,2361406
28,76,2356971
28,77,2356526
28,78,2351271
28,79,2351305
28,80,2349364
28,81,2349388
28,82,2347832
28,83,2348410
28,84,2347947
28,85,2351241
28,86,2347799
28,87,2345307
28,88,2346249
28,89,2344628
28,90,2347155
28,91,2347970
28,92,2347505
28,93,2347141
28,94,2347725
28,95,2346952
28,96,2347670
28,97,2346894
28,98,2349502
28,99,1467614
29,0,1510342
29,1,2418317
29,2,2417686
29,3,2415889
29,4,2420843
29,5,2423208
29,6,2423619
29,7,2423381
29,8,2422193
29,9,2422821
29,10,2424193
29,11,2421208
29,12,2424671
29,13,2421850
29,14,2419419
29,15,2420079
29,16,2413792
29,17,2414485
29,18,2415859
29,19,2417705
29,20,2418285
29,21,2413832
29,22,2417614
29,23,2418442
29,24,2411005
29,25,2409122
29,26,2405106
29,27,2404135
29,28,2398895
29,29,2391003
29,30,2380571
29,31,2370109
29,32,2359671
29,33,2351322
29,34,2345098
29,35,2335778
29,36,2336072
29,37,2337428
29,38,2338507
29,39,2338286
29,40,2337818
29,41,2342346
29,42,2344098
29,43,2348968
29,44,2344209
29,45,2344943
29,46,2350195
29,47,2349525
29,48,2354495
29,49,2359999
29,50,2362371
29,51,2366988
29,52,2362823
29,53,2360844
29,54,2359284
29,55,2361859
29,56,2357837
29,57,2358716
29,58,2359226
29,59,2359908
29,60,2359497
29,61,2357051
29,62,2349582
29,63,2345611
29,64,2349439
29,65,2352094
29,66,2354572
29,67,2355216
29,68,2355947
29,69,2355187
29,70,2360357
29,71,2360423
29,72,2360010
29,73,2358930
29,74,2358847
29,75,2356370
29,76,2355891
29,77,2351853
29,78,2350848
29,79,2351633
29,80,2349192
29,81,2345234
29,82,2348696
29,83,2350563
29,84,2348691
29,85,2351623
29,86,2347600
29,87,2345806
29,88,2348642
29,89,2350620
29,90,2349033
29,91,2345786
29,92,2345898
29,93,2348879
29,94,2349443
29,95,2350496
29,96,2350275
29,97,2351419
29,98,2348295
29,99,1467694
30,0,1512180
30,1,2419284
30,2,2419085
30,3,2421448
30,4,2420186
30,5,2422181
30,6,2425125
30,7,2423828
30,8,2423503
30,9,2423679
30,10,2422464
30,11,2426720
30,12,2423829
30,13,2422937
30,14,2424742
30,15,2419318
30,16,2417716
30,17,2417338
30,18,2416493
30,19,2418165
30,20,2420645
30,21,2417506
30,22,2419318
30,23,2415141
30,24,2413048
30,25,2407363
30,26,2405827
30,27,2403488
30,28,2398352
30,29,2393561
30,30,2381133
30,31,2367876
30,32,2360785
30,33,2351016
30,34,2343300
30,35,2338543
30,36,2338916
30,37,2339466
30,38,2338273
30,39,2336478
30,40,2336214
30,41,2338267
30,42,2345135
30,43,2346504
30,44,2347515
30,45,2346236
30,46,2348579
30,47,2351124
30,48,2355961
30,49,2360477
30,50,2368051
30,51,2367445
30,52,2363555
30,53,2362962
30,54,2356154
30,55,2358859
30,56,2360898
30,57,2359851
30,58,2363144
30,59,2356726
30,60,2357304
30,61,2352194
30,62,2350821
30,63,2345454
30,64,2346119
30,65,2349156
30,66,2350610
30,67,2353605
30,68,2353480
30,69,2356292
30,70,2356202
30,71,2356135
30,72,2356590
30,73,2354858
30,74,2353911
30,75,2352305
30,76,2350413
30,77,2349181
30,78,2346636
30,79,2349085
30,80,2347615
30,81,2348343
30,82,2348618
30,83,2349014
30,84,2350404
30,85,2347656
30,86,2348082
30,87,2346957
30,88,2350307
30,89,2352318
30,90,2349792
30,91,2348812
30,92,2345023
30,93,2349864
30,94,2350773
30,95,2350203
30,96,2350138
30,97,2350309
30,98,2350308
30,99,1467743
31,0,1513273
31,1,2421762
31,2,2420009
31,3,2420471
31,4,2423210
31,5,2420644
31,6,2423225
31,7,2426398
31,8,2426141
31,9,2423615
31,10,2424176
31,11,2423297
31,12,2423512
31,13,2424059
31,14,2422240
31,15,2424309
31,16,2419678
31,17,2420145
31,18,2416036
31,19,2421038
31,20,2421674
31,21,2419273
31,22,2416459
31,23,2417607
31,24,2413355
31,25,2407889
31,26,2402915
31,27,2398854
31,28,2396025
31,29,2392063
31,30,2376654
31,31,2368524
31,32,2359737
31,33,2351295
31,34,2346733
31,35,2340376
31,36,2340319
31,37,2339602
31,38,2337205
31,39,2333343
31,40,2331777
31,41,2333722
31,42,2342942
31,43,2346763
31,44,2346456
31,45,2349210
31,46,2353335
31,47,2357536
31,48,2360788
31,49,2363501
31,50,2365720
31,51,2366172
31,52,2364227
31,53,2361920
31,54,2362276
31,55,2359541
31,56,2361654
31,57,2358806
31,58,2357480
31,59,2356493
31,60,2355601
31,61,2353675
31,62,2349928
31,63,2348756
31,64,2345993
31,65,2347119
31,66,2349142
31,67,2351536
31,68,2353636
31,69,2354436
31,70,2354094
31,71,2351061
31,72,2350129
31,73,2349740
31,74,2347887
31,75,2347660
31,76,2345774
31,77,2348086
31,78,2347486
31,79,2346588
31,80,2349296
31,81,2349713
31,82,2349742
31,83,2351700
31,84,2350753
31,85,2351626
31,86,2346779
31,87,2349042
31,88,2347377
31,89,2349850
31,90,2350438
31,91,2349742
31,92,2345642
31,93,2352255
31,94,2352535
31,95,2351298
31,96,2351521
31,97,2352138
31,98,2353540
31,99,1468068
32,0,1513973
32,1,2424827
32,2,2422965
32,3,2419806
32,4,2421759
32,5,2424369
32,6,2427185
32,7,2425393
32,8,2425664
32,9,2424271
32,10,2422054
32,11,2421348
32,12,2424128
32,13,2425114
32,14,2424153
32,15,2422266
32,16,2423696
32,17,2419670
32,18,2418568
32,19,2418248
32,20,2418483
32,21,2419033
32,22,2415590
32,23,2412832
32,24,2409101
32,25,2408715
32,26,2399521
32,27,2394388
32,28,2391603
32,29,2386823
32,30,2377291
32,31,2365726
32,32,2363852
32,33,2353601
32,34,2347665
32,35,2343311
32,36,2338737
32,37,2338739
32,38,2337298
32,39,2336211
32,40,2333731
32,41,2334324
32,42,2343148
32,43,2346895
32,44,2348213
32,45,2351250
32,46,2357885
32,47,2363073
32,48,2364669
32,49,2370636
32,50,2369049
32,51,2367141
32,52,2365990
32,53,2364281
32,54,2362685
32,55,2359483
32,56,2358470
32,57,2358145
32,58,2356020
32,59,2356789
32,60,2353656
32,61,2352279
32,62,2353460
32,63,2351020
32,64,2347233
32,65,2345677
32,66,2346074
32,67,2348957
32,68,2352703
32,69,2352922
32,70,2349108
32,71,2349546
32,72,2347942
32,73,2348077
32,74,2347665
32,75,2345432
32,76,2347004
32,77,2346295
32,78,2347545
32,79,2347927
32,80,2350565
32,81,2352837
32,82,2351834
32,83,2350338
32,84,2351842
32,85,2347885
32,86,2347205
32,87,2349614
32,88,2348856
32,89,2348280
32,90,2349201
32,91,2348721
32,92,2349693
32,93,2349623
32,94,2353557
32,95,2351208
32,96,2351990
32,97,2351955
32,98,2350481
32,99,1468753
33,0,1513995
33,1,2424056
33,2,2422891
33,3,2423826
33,4,2422665
33,5,2423475
33,6,2425969
33,7,2424220
33,8,2421896
33,9,2423551
33,10,2422644
33,11,2423672
33,12,2424828
33,13,2426201
33,14,2424703
33,15,2422077
33,16,2421185
33,17,2417771
33,18,2421669
33,19,2418297
33,20,2416082
33,21,2418103
33,22,2415939
33,23,2410547
33,24,2410497
33,25,2404818
33,26,2401055
33,27,2392084
33,28,2390252
33,29,2384069
33,30,2374610
33,31,2367216
33,32,2361347
33,33,2354861
33,34,2343740
33,35,2340173
33,36,2338650
33,37,2338263
33,38,2339420
33,39,2335609
33,40,2336344
33,41,2337253
33,42,2343344
33,43,2345699
33,44,2351420
33,45,2354277
33,46,2360822
33,47,2368640
33,48,2373016
33,49,2373357
33,50,2373602
33,51,2366705
33,52,2365477
33,53,2362452
33,54,2356680
33,55,2359398
33,56,2359753
33,57,2358236
33,58,2358187
33,59,2360565
33,60,2356629
33,61,2354268
33,62,2355891
33,63,2348401
33,64,2347024
33,65,2344851
33,66,2345757
33,67,2344882
33,68,2346065
33,69,2344897
33,70,2343108
33,71,2344523
33,72,2346510
33,73,2344782
33,74,2347477
33,75,2343879
33,76,2344474
33,77,2346911
33,78,2348309
33,79,2348627
33,80,2351065
33,81,2350122
33,82,2352492
33,83,2351119
33,84,2350545
33,85,2346706
33,86,2346376
33,87,2347976
33,88,2345365
33,89,2344862
33,90,2349225
33,91,2348759
33,92,2348955
33,93,2350354
33,94,2351773
33,95,2347988
33,96,2349246
33,97,2352002
33,98,2351043
33,99,1467436
34,0,1515765
34,1,2423293
34,2,2425304
34,3,2425770
34,4,2421598
34,5,2422378
34,6,2425472
34,7,2422652
34,8,2423551
34,9,2426342
34,10,2423522
34,11,2428854
34,12,2428248
34,13,2424109
34,14,2422781
34,15,2422154
34,16,2420067
34,17,2421931
34,18,2420751
34,19,2420181
34,20,2417841
34,21,2414894
34,22,2415925
34,23,2412034
34,24,2406695
34,25,2399755
34,26,2394599
34,27,2389785
34,28,2387028
34,29,2379659
34,30,2372789
34,31,2361784
34,32,2356899
34,33,2349926
34,34,2340697
34,35,2335654
34,36,2332590
34,37,2335797
34,38,2337034
34,39,2339240
34,40,2335817
34,41,2337728
34,42,2342464
34,43,2349892
34,44,2353667
34,45,2363931
34,46,2369662
34,47,2375385
34,48,2377786
34,49,2376622
34,50,2374587
34,51,2369586
34,52,2364651
34,53,2361876
34,54,2362164
34,55,2361258
34,56,2359026
34,57,2359469
34,58,2361375
34,59,2360419
34,60,2359342
34,61,2356930
34,62,2348775
34,63,2343987
34,64,2343751
34,65,2342700
34,66,2344341
34,67,2343227
34,68,2342172
34,69,2341242
34,70,2342537
34,71,2344526
34,72,2343837
34,73,2345442
34,74,2343412
34,75,2346644
34,76,2346841
34,77,2346949
34,78,2348479
34,79,2350492
34,80,2350611
34,81,2349388
34,82,2352788
34,83,2352716
34,84,2350040
34,85,2346599
34,86,2344982
34,87,2347712
34,88,2348473
34,89,2348415
34,90,2346332
34,91,2348771
34,92,2346497
34,93,2349120
34,94,2351759
34,95,2350872
